fold,test_subject,y_true,y_pred,p1
1,S01,0,0,0.0007185246795415878
1,S01,0,0,0.0001638104731682688
1,S01,1,1,0.9987303614616394
1,S01,1,0,0.0010982718085870147
1,S01,1,1,0.9986773133277893
1,S01,1,1,1.0
1,S01,1,0,0.022542482241988182
1,S01,1,1,0.8827924132347107
1,S01,0,1,0.9947209358215332
1,S01,1,1,0.999893069267273
1,S01,1,0,0.0001399442699039355
1,S01,1,1,0.9985107779502869
1,S01,0,0,2.7470203889379263e-08
1,S01,1,0,0.00018800327961798757
1,S01,1,1,0.9999954700469971
2,S02,0,1,0.9657305479049683
2,S02,0,0,1.042191797751002e-05
2,S02,0,0,0.09715855121612549
2,S02,0,0,0.024435507133603096
2,S02,0,0,0.46150869131088257
2,S02,1,1,0.8446434140205383
2,S02,1,0,5.09691788774802e-10
3,S03,0,0,0.002346478635445237
3,S03,0,1,0.9998817443847656
3,S03,0,1,0.9152547121047974
3,S03,0,0,4.062917198315551e-15
3,S03,1,1,0.9911221265792847
3,S03,0,0,0.0002003295230679214
4,S05,0,1,0.8994641900062561
4,S05,1,1,0.9999136924743652
4,S05,0,0,0.01119052991271019
4,S05,1,0,0.010869729332625866
4,S05,1,1,0.9999685287475586
4,S05,1,1,0.9999562501907349
4,S05,1,0,2.489732324386512e-13
4,S05,0,1,0.9968950748443604
5,S06,1,1,0.9963245987892151
5,S06,0,1,1.0
5,S06,1,0,0.0019951730500906706
5,S06,1,0,0.0003207545087207109
5,S06,0,0,5.333087749193055e-09
5,S06,0,0,2.5850464226095937e-05
5,S06,1,0,0.1376202404499054
5,S06,0,1,0.9819574356079102
6,S07,0,0,1.1591970405788743e-06
6,S07,1,1,0.9967081546783447
6,S07,0,1,0.9889798164367676
6,S07,0,1,0.7079150676727295
6,S07,0,0,3.913600346572288e-12
6,S07,1,0,3.2323128618116925e-09
6,S07,1,1,0.9989107847213745
7,S08,1,0,8.180957022929647e-10
7,S08,0,0,1.0613229184386341e-09
7,S08,0,0,0.06394723057746887
7,S08,0,0,0.029811106622219086
7,S08,0,0,0.2760661244392395
7,S08,1,0,0.0015277257189154625
7,S08,0,0,0.014162125065922737
7,S08,1,1,0.9419746398925781
7,S08,0,1,0.8778626322746277
7,S08,0,1,0.9292261600494385
7,S08,0,0,0.011563261039555073
7,S08,1,1,1.0
7,S08,1,0,5.779697312391363e-05
7,S08,1,0,6.965557076910045e-06
7,S08,0,1,0.5412294268608093
7,S08,0,0,0.0002653099945746362
8,S09,0,0,0.002781456569209695
8,S09,1,0,0.0002964634622912854
8,S09,1,1,0.9845223426818848
8,S09,0,0,4.602719855029136e-06
8,S09,1,0,0.12038511037826538
8,S09,1,0,0.0007839276222512126
8,S09,1,0,4.771903316935777e-09
8,S09,1,1,0.9428366422653198
8,S09,1,0,1.2886296474334813e-07
8,S09,1,0,1.8111925328412326e-06
9,S10,0,1,1.0
9,S10,0,0,0.004013219382613897
9,S10,0,0,5.4253916459856555e-05
9,S10,0,0,0.22278323769569397
9,S10,0,0,0.024148568511009216
9,S10,1,0,0.08295974880456924
9,S10,0,0,0.00028359846328385174
9,S10,1,0,1.982538560696412e-05
9,S10,0,1,0.7721266746520996
9,S10,1,0,4.2489759266572946e-07
9,S10,0,0,0.24619819223880768
9,S10,1,0,0.00034217271604575217
10,S12,0,0,0.0007343030883930624
